date,ensemble_ret,cum_log_ret,cum_ret
2010-04-30,0.03236917531706838,11.768362694568099,129101.59722550176
2010-05-31,0.021026985115615748,11.789171663485213,131816.23561574973
2010-06-30,0.01060429456400702,11.799720126870959,133214.06441083224
2010-07-31,0.0032174981499244744,11.802932459949817,133642.68363411617
2010-08-31,0.029624637317432978,11.832126765981789,137601.8292915426
2010-09-30,0.02432042596462647,11.85615615963219,140948.38871385073
2010-10-31,0.028043837806748788,11.883813969536828,144901.15050990233
2010-11-30,-0.0027995913680400678,11.881010451983352,144495.48370012437
2010-12-31,-0.00665508736070078,11.874333120784042,143533.846977786
2011-01-31,0.11123611772383753,11.979806136065003,159500.10611367997
2011-02-28,0.040317476781396765,12.019332068770016,165930.78825602535
2011-03-31,0.02978044191710809,12.048677685101785,170872.3102383858
2011-04-30,0.005964458857385855,12.054624426987633,171891.477067128
2011-05-31,0.02883712370830603,12.083053585313236,176848.36169283994
2011-06-30,0.0349901340136995,12.117445479631222,183036.34455870962
2011-07-31,0.02416479352664598,12.141322924478871,187459.4041976364
2011-08-31,0.01548992314187253,12.1566941034171,190363.15145080216
2011-09-30,0.01699347125909291,12.173544800855339,193598.09918724297
2011-10-31,0.001153637372208756,12.174697773299297,193821.44234329133
2011-11-30,0.025454254716866374,12.199833463050012,198755.04816054262
2011-12-31,-0.009053101531659885,12.19073913317647,196955.68947651374
2012-01-31,0.05983928648655743,12.248856413283383,208741.43724354275
2012-02-29,0.03315984326832434,12.281478328399364,215663.3037459867
2012-03-31,0.021737341918884132,12.302982783156427,220351.2724562113
2012-04-30,0.04046203880604132,12.342647665734594,229267.1746553339
2012-05-31,-0.007891404314032801,12.334724959503395,227457.92679278838
2012-06-30,-0.02377434684610133,12.310663442213233,222050.23937397465
2012-07-31,0.022702537188289885,12.33311211191247,227091.36589356815
2012-08-31,-0.0021248430161128727,12.330985008214473,226608.83026588665
2012-09-30,0.0008601196597183145,12.331844758183246,226803.74183598373
2012-10-31,0.04849254191537008,12.379198216418473,237802.08028606986
2012-11-30,0.017899844896691264,12.396939745518836,242058.71853914592
2012-12-31,0.007719905614431954,12.404630005140344,243927.39671932408
2013-01-31,0.08031467215390511,12.481882366943953,263518.4259308643
2013-02-28,0.03339599806445926,12.514732831216401,272318.9201691989
2013-03-31,-0.01028426333622085,12.504395319448792,269518.3103984802
2013-04-30,-0.0012513756741681498,12.503143160150277,269181.04048972897
2013-05-31,0.05185714802386777,12.553700474393546,283140.05340877164
2013-06-30,-0.002045466761179683,12.551652912808148,282560.8977952986
2013-07-31,0.0478861059558917,12.598427815278164,296091.6867722221
2013-08-31,0.022696955776696233,12.62087102745029,302812.0893896944
2013-09-30,0.0050367515849589,12.625895137033961,304337.2836976243
2013-10-31,0.059394724171226244,12.683592867134017,322413.3721125891
2013-11-30,0.014824001990813655,12.698308067539376,327192.84340665303
2013-12-31,0.008514630591752292,12.70678665312615,329978.77811515634
2014-01-31,0.02222035088710987,12.728763729189335,337311.0445705258
2014-02-28,0.02159766646987967,12.750131470731336,344596.1976054332
2014-03-31,0.05486699361141982,12.803546157305336,363503.2098449637
2014-04-30,0.02419058817937001,12.827448787873154,372296.5904867905
